court,casenum,file_date,top_ct_desc,top_ct_statute,n_ct,ojo_burg_cat
OKLAHOMA,CF-2018-04424,9/18/18,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
OKLAHOMA,CF-2018-04428,9/18/18,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
OKLAHOMA,CF-2018-04467,9/20/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-04481,9/21/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-04483,9/21/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-04501,9/21/18,AMENDED BURGLARY IN THE FIRST DEGREE,21.1431,1,FIRST DEGREE
OKLAHOMA,CF-2018-04507,9/24/18,BURGLARY - FIRST DEGREE,21.1431,4,FIRST DEGREE
OKLAHOMA,CF-2018-04535,9/26/18,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2018-04543,9/26/18,BURGLARY - FIRST DEGREE,21.1431,3,FIRST DEGREE
OKLAHOMA,CF-2018-04577,10/1/18,BURGLARY - FIRST DEGREE,21.1431,3,FIRST DEGREE
OKLAHOMA,CF-2018-04580,10/1/18,BURGLARY - SECOND DEGREE,21.1435,3,SECOND DEGREE
OKLAHOMA,CF-2018-04581,10/1/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-04584,10/1/18,ATTEMPTED BURGLARY IN THE FIRST DEGREE,21.1702.1737,2,FIRST DEGREE
OKLAHOMA,CF-2018-04624,10/3/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-04624,10/3/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-04625,10/3/18,ATTEMPTED BURGLARY IN THE SECOND DEGREE,21.1431.1442,1,FIRST DEGREE
OKLAHOMA,CF-2018-04627,10/4/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-04641,10/5/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-04649,10/5/18,BURGLARY - FIRST DEGREE,21.1431,4,FIRST DEGREE
OKLAHOMA,CF-2018-04656,10/8/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-04661,10/8/18,BURGLARY - FIRST DEGREE,21.1431,5,FIRST DEGREE
OKLAHOMA,CF-2018-04663,10/8/18,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
OKLAHOMA,CF-2018-04683,10/10/18,BURGLARY - SECOND DEGREE,21.1435,8,SECOND DEGREE
OKLAHOMA,CF-2018-04683,10/10/18,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2018-04698,10/11/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-04704,10/11/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-04744,10/15/18,BURGLARY - SECOND DEGREE,21.1435,3,SECOND DEGREE
OKLAHOMA,CF-2018-04759,10/16/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-04776,10/16/18,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
OKLAHOMA,CF-2018-04781,10/16/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-04788,10/17/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-04803,10/17/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-04803,10/17/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-04807,10/18/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-04807,10/18/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-04829,10/19/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-04830,10/19/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-04847,10/22/18,ATTEMPTED BURGLARY IN THE SECOND DEGREE,21.1431.1442,2,FIRST DEGREE
OKLAHOMA,CF-2018-04847,10/22/18,ATTEMPTED BURGLARY IN THE SECOND DEGREE,21.1431.1442,2,FIRST DEGREE
OKLAHOMA,CF-2018-04848,10/22/18,BURGLARY - SECOND DEGREE,21.1435,6,SECOND DEGREE
OKLAHOMA,CF-2018-04848,10/22/18,BURGLARY - SECOND DEGREE,21.1435,6,SECOND DEGREE
OKLAHOMA,CF-2018-04848,10/22/18,BURGLARY - SECOND DEGREE,21.1435,6,SECOND DEGREE
OKLAHOMA,CF-2018-04849,10/22/18,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
OKLAHOMA,CF-2018-04852,10/22/18,ATTEMPTED BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-04857,10/22/18,ATTEMPTED BURGLARY IN THE FIRST DEGREE,21.1431.1442,6,FIRST DEGREE
OKLAHOMA,CF-2018-04870,10/23/18,BURGLARY - SECOND DEGREE,21.1435,3,SECOND DEGREE
OKLAHOMA,CF-2018-04877,10/24/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-04877,10/24/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-04881,10/24/18,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
OKLAHOMA,CF-2018-04881,10/24/18,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
OKLAHOMA,CF-2018-04908,10/26/18,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2018-04917,10/26/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-04923,10/26/18,BURGLARY - FIRST DEGREE,21.1431,13,FIRST DEGREE
OKLAHOMA,CF-2018-04924,10/26/18,BURGLARY - FIRST DEGREE,21.1431,3,FIRST DEGREE
OKLAHOMA,CF-2018-04930,10/29/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-04943,10/29/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-04954,10/29/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-04965,10/30/18,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2018-04965,10/30/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-04977,10/31/18,BURGLARY - SECOND DEGREE,21.1435,3,SECOND DEGREE
OKLAHOMA,CF-2018-04977,10/31/18,BURGLARY - SECOND DEGREE,21.1435,3,SECOND DEGREE
OKLAHOMA,CF-2018-04977,10/31/18,BURGLARY - SECOND DEGREE,21.1435,3,SECOND DEGREE
OKLAHOMA,CF-2018-04981,10/31/18,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2018-04982,10/31/18,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2018-04987,10/31/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05016,11/2/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05020,11/2/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05030,11/5/18,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2018-05056,11/5/18,BURGLARY - FIRST DEGREE,21.1431,3,FIRST DEGREE
OKLAHOMA,CF-2018-05086,11/8/18,BURGLARY - SECOND DEGREE,21.1435,3,SECOND DEGREE
OKLAHOMA,CF-2018-05089,11/8/18,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
OKLAHOMA,CF-2018-05106,11/9/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05137,11/13/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05144,11/13/18,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
OKLAHOMA,CF-2018-05175,11/14/18,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
OKLAHOMA,CF-2018-05189,11/16/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05193,11/16/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05200,11/16/18,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
OKLAHOMA,CF-2018-05217,11/19/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05237,11/19/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05238,11/19/18,BURGLARY- 3RD DEGREE,21.1435.B,2,THIRD DEGREE
OKLAHOMA,CF-2018-05241,11/19/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05241,11/19/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05241,11/19/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05255,11/20/18,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2018-05255,11/20/18,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2018-05261,11/21/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05262,11/21/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05263,11/21/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05264,11/21/18,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
OKLAHOMA,CF-2018-05273,11/21/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05275,11/21/18,BURGLARY - SECOND DEGREE,21.1435,5,SECOND DEGREE
OKLAHOMA,CF-2018-05299,11/26/18,ATTEMPTED BURGLARY IN THE SECOND DEGREE,21.1431.1442,1,FIRST DEGREE
OKLAHOMA,CF-2018-05301,11/26/18,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
OKLAHOMA,CF-2018-05315,11/27/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05319,11/27/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05330,11/28/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05340,11/28/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05340,11/28/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05347,11/28/18,BURGLARY - FIRST DEGREE,21.1431,6,FIRST DEGREE
OKLAHOMA,CF-2018-05355,11/29/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05355,11/29/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05356,11/29/18,BURGLARY - FIRST DEGREE,21.1431,3,FIRST DEGREE
OKLAHOMA,CF-2018-05368,11/30/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05371,11/30/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05371,11/30/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05371,11/30/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05373,11/30/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05374,11/30/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05385,11/30/18,BURGLARY- 3RD DEGREE,21.1435.B,2,THIRD DEGREE
OKLAHOMA,CF-2018-05388,12/3/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05388,12/3/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05412,12/3/18,BURGLARY - SECOND DEGREE,21.1435,3,SECOND DEGREE
OKLAHOMA,CF-2018-05412,12/3/18,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2018-05412,12/3/18,BURGLARY - SECOND DEGREE,21.1435,3,SECOND DEGREE
OKLAHOMA,CF-2018-05417,12/3/18,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2018-05417,12/3/18,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2018-05419,12/4/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05443,12/4/18,BURGLARY- 3RD DEGREE,21.1435.B,4,THIRD DEGREE
OKLAHOMA,CF-2018-05450,12/5/18,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2018-05450,12/5/18,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2018-05456,12/5/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05460,12/5/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05468,12/6/18,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
OKLAHOMA,CF-2018-05484,12/6/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05491,12/6/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05491,12/6/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05497,12/7/18,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2018-05498,12/7/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05503,12/7/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05520,12/7/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05558,12/10/18,BURGLARY - SECOND DEGREE,21.1435,5,SECOND DEGREE
OKLAHOMA,CF-2018-05582,12/11/18,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2018-05598,12/13/18,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2018-05610,12/13/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05610,12/13/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05610,12/13/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05610,12/13/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05615,12/14/18,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
OKLAHOMA,CF-2018-05616,12/14/18,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2018-05617,12/14/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05622,12/14/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05637,12/14/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05642,12/14/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05649,12/17/18,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
OKLAHOMA,CF-2018-05657,12/17/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05692,12/18/18,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
OKLAHOMA,CF-2018-05692,12/18/18,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
OKLAHOMA,CF-2018-05694,12/18/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05694,12/18/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05696,12/19/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05717,12/19/18,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2018-05739,12/20/18,BURGLARY - SECOND DEGREE,21.1435,5,SECOND DEGREE
OKLAHOMA,CF-2018-05740,12/20/18,BURGLARY- 3RD DEGREE,21.1435.B,12,THIRD DEGREE
OKLAHOMA,CF-2018-05744,12/20/18,BURGLARY - SECOND DEGREE,21.1435,4,SECOND DEGREE
OKLAHOMA,CF-2018-05752,12/20/18,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2018-05753,12/21/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05753,12/21/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05783,12/26/18,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
OKLAHOMA,CF-2018-05807,12/28/18,BURGLARY - SECOND DEGREE - AFCF,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05807,12/28/18,BURGLARY - SECOND DEGREE - AFCF,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2018-05819,12/28/18,BURGLARY - FIRST DEGREE - AFCF,21.1431,1,FIRST DEGREE
OKLAHOMA,CF-2018-05822,12/28/18,ATTEMPTED BURGLARY IN THE FIRST DEGREE,21.1431,1,FIRST DEGREE
OKLAHOMA,CF-2018-05829,12/31/18,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2018-05837,12/31/18,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
OKLAHOMA,CF-2018-05838,12/31/18,ATTEMPTED BURGLARY IN THE THIRD DEGREE,21.1702.1737,2,THIRD DEGREE
OKLAHOMA,CF-2018-05853,12/31/18,BURGLARY- 3RD DEGREE,21.1435.B,3,THIRD DEGREE
OKLAHOMA,CF-2018-05866,12/31/18,BURGLARY - SECOND DEGREE,21.1435,5,SECOND DEGREE
OKLAHOMA,CF-2019-00001,1/2/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-00002,1/2/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2019-00004,1/2/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-00008,1/2/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-00020,1/4/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-00038,1/4/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-00049,1/7/19,ATTEMPTED BURGLARY IN THE FIRST DEGREE,21.1702.1737,1,FIRST DEGREE
OKLAHOMA,CF-2019-00089,1/9/19,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
OKLAHOMA,CF-2019-00095,1/9/19,BURGLARY- 3RD DEGREE,21.1435.B,2,THIRD DEGREE
OKLAHOMA,CF-2019-00145,1/11/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-00167,1/14/19,ATTEMPTED BURGLARY IN THE FIRST DEGREE,21.1431.1442,1,FIRST DEGREE
OKLAHOMA,CF-2019-00183,1/14/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-00192,1/14/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-00194,1/15/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-00202,1/15/19,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
OKLAHOMA,CF-2019-00212,1/16/19,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
OKLAHOMA,CF-2019-00216,1/16/19,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
OKLAHOMA,CF-2019-00217,1/16/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-00233,1/16/19,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
OKLAHOMA,CF-2019-00243,1/17/19,BURGLARY - SECOND DEGREE,21.1435,3,SECOND DEGREE
OKLAHOMA,CF-2019-00243,1/17/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-00245,1/17/19,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
OKLAHOMA,CF-2019-00312,1/22/19,BURGLARY - SECOND DEGREE,21.1435,3,SECOND DEGREE
OKLAHOMA,CF-2019-00314,1/22/19,BURGLARY - SECOND DEGREE,21.1435,4,SECOND DEGREE
OKLAHOMA,CF-2019-00314,1/22/19,BURGLARY - SECOND DEGREE,21.1435,3,SECOND DEGREE
OKLAHOMA,CF-2019-00314,1/22/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-00317,1/22/19,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
OKLAHOMA,CF-2019-00317,1/22/19,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
OKLAHOMA,CF-2019-00317,1/22/19,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
OKLAHOMA,CF-2019-00317,1/22/19,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
OKLAHOMA,CF-2019-00317,1/22/19,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
OKLAHOMA,CF-2019-00328,1/24/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-00336,1/24/19,BURGLARY - FIRST DEGREE,21.1431,8,FIRST DEGREE
OKLAHOMA,CF-2019-00343,1/24/19,BURGLARY- 3RD DEGREE,21.1435.B,3,THIRD DEGREE
OKLAHOMA,CF-2019-00351,1/25/19,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
OKLAHOMA,CF-2019-00390,1/28/19,BURGLARY - FIRST DEGREE,21.1431,3,FIRST DEGREE
OKLAHOMA,CF-2019-00397,1/29/19,ATTEMPTED BURGLARY IN THE FIRST DEGREE,21.1431.1442,1,FIRST DEGREE
OKLAHOMA,CF-2019-00402,1/29/19,ATTEMPTED BURGLARY IN THE FIRST DEGREE,21.1431.1442,2,FIRST DEGREE
OKLAHOMA,CF-2019-00411,1/30/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-00434,2/1/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2019-00446,2/1/19,BURGLARY - FIRST DEGREE,21.1431,3,FIRST DEGREE
OKLAHOMA,CF-2019-00452,2/1/19,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
OKLAHOMA,CF-2019-00471,2/1/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2019-00472,2/1/19,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
OKLAHOMA,CF-2019-00474,2/4/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-00487,2/4/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-00496,2/5/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-00496,2/5/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-00496,2/5/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-00498,2/5/19,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
OKLAHOMA,CF-2019-00501,2/5/19,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
OKLAHOMA,CF-2019-00509,2/5/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-00519,2/5/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-00525,2/5/19,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
OKLAHOMA,CF-2019-00536,2/6/19,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
OKLAHOMA,CF-2019-00586,2/8/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-00594,2/8/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
OKLAHOMA,CF-2019-00596,2/8/19,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
OKLAHOMA,CF-2019-00600,2/8/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-00614,2/11/19,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
OKLAHOMA,CF-2019-00618,2/11/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-00631,2/12/19,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
OKLAHOMA,CF-2019-00644,2/12/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-00650,2/13/19,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
OKLAHOMA,CF-2019-00656,2/13/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
OKLAHOMA,CF-2019-00684,2/13/19,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
OKLAHOMA,CF-2019-00696,2/14/19,BURGLARY - SECOND DEGREE,21.1435,6,SECOND DEGREE
OKLAHOMA,CF-2019-00701,2/14/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
